gender,marital_status,product_family,product_department,product_category,month_of_year,quarter,the_year,store_sales,store_cost,unit_sales,customer_count,fact_count
M,M,Food,Seafood,Seafood,8,Q3,1997,80.8900,30.4927,40.0000,13,13
M,M,Food,Starchy Foods,Starchy Foods,8,Q3,1997,309.1100,126.5138,134.0000,39,41
M,M,Non-Consumable,Household,Paper Products,8,Q3,1997,332.6600,137.3915,146.0000,41,45
M,M,Food,Frozen Foods,Breakfast Foods,8,Q3,1997,193.5900,77.7659,127.0000,37,40
F,S,Drink,Alcoholic Beverages,Beer and Wine,8,Q3,1997,229.4400,91.7575,118.0000,35,36
F,S,Drink,Beverages,Pure Juice Beverages,8,Q3,1997,165.5000,66.5968,89.0000,28,29
M,S,Food,Canned Foods,Canned Tuna,8,Q3,1997,43.1400,17.9208,28.0000,10,10
F,M,Drink,Beverages,Drinks,8,Q3,1997,108.7800,45.2165,43.0000,12,13
F,M,Non-Consumable,Health and Hygiene,Hygiene,8,Q3,1997,65.0100,25.9831,38.0000,14,14
F,M,Food,Frozen Foods,Meat,8,Q3,1997,125.5700,47.0387,46.0000,15,15
F,S,Food,Frozen Foods,Vegetables,8,Q3,1997,283.1000,114.6111,134.0000,40,44
M,S,Drink,Beverages,Pure Juice Beverages,8,Q3,1997,123.9100,46.2736,68.0000,21,21
M,S,Food,Snacks,Candy,8,Q3,1997,273.0000,107.8656,124.0000,38,41
M,M,Drink,Alcoholic Beverages,Beer and Wine,8,Q3,1997,241.2100,96.3472,133.0000,37,40
M,M,Non-Consumable,Health and Hygiene,Hygiene,8,Q3,1997,166.4900,67.6540,99.0000,30,30
F,S,Non-Consumable,Health and Hygiene,Bathroom Products,8,Q3,1997,249.9400,104.1749,123.0000,37,41
F,S,Food,Deli,Meat,8,Q3,1997,418.6400,165.2117,198.0000,60,66
F,M,Food,Frozen Foods,Vegetables,8,Q3,1997,321.7800,128.1301,152.0000,42,50
F,M,Non-Consumable,Household,Plastic Products,8,Q3,1997,128.5600,50.2241,44.0000,14,14
F,S,Non-Consumable,Household,Paper Products,8,Q3,1997,308.4400,127.6280,133.0000,38,41
F,S,Food,Produce,Fruit,8,Q3,1997,643.9600,258.1223,293.0000,80,94
F,S,Food,Baked Goods,Bread,8,Q3,1997,333.7800,135.2545,158.0000,50,54
F,S,Food,Starchy Foods,Starchy Foods,8,Q3,1997,201.4100,84.4918,94.0000,29,32
M,S,Drink,Beverages,Hot Beverages,8,Q3,1997,215.4400,87.5097,105.0000,31,31
M,S,Non-Consumable,Checkout,Hardware,8,Q3,1997,35.6600,15.6647,20.0000,7,7
M,S,Non-Consumable,Household,Electrical,8,Q3,1997,339.3300,136.1539,144.0000,48,49
F,M,Food,Canned Foods,Canned Soup,8,Q3,1997,317.3200,126.3085,139.0000,45,48
F,M,Food,Baking Goods,Baking Goods,8,Q3,1997,272.4600,108.7231,153.0000,45,49
F,M,Food,Canned Foods,Canned Sardines,8,Q3,1997,20.3200,9.0928,12.0000,3,3
M,M,Food,Canned Foods,Canned Anchovies,8,Q3,1997,54.9300,20.2197,21.0000,6,6
M,M,Non-Consumable,Household,Cleaning Supplies,8,Q3,1997,168.7500,70.0336,79.0000,24,27
M,S,Food,Canned Foods,Canned Soup,8,Q3,1997,364.3000,150.0873,175.0000,54,57
M,S,Food,Canned Foods,Canned Anchovies,8,Q3,1997,60.7900,26.6700,19.0000,6,6
M,M,Food,Frozen Foods,Meat,8,Q3,1997,137.1900,52.8152,58.0000,20,21
M,M,Non-Consumable,Health and Hygiene,Decongestants,8,Q3,1997,89.9300,37.3142,44.0000,12,12
M,M,Food,Frozen Foods,Frozen Desserts,8,Q3,1997,265.0700,110.0938,120.0000,37,38
M,S,Food,Meat,Meat,8,Q3,1997,87.4400,32.2548,37.0000,11,11
M,S,Food,Baking Goods,Jams and Jellies,8,Q3,1997,492.1500,193.5202,227.0000,67,75
M,S,Food,Deli,Meat,8,Q3,1997,425.1000,169.2386,208.0000,64,68
M,S,Non-Consumable,Health and Hygiene,Pain Relievers,8,Q3,1997,90.6000,36.8088,33.0000,10,10
M,S,Food,Starchy Foods,Starchy Foods,8,Q3,1997,196.3000,77.7312,88.0000,27,28
F,M,Food,Canned Foods,Canned Shrimp,8,Q3,1997,27.4400,10.8286,11.0000,3,4
F,M,Food,Frozen Foods,Breakfast Foods,8,Q3,1997,185.9400,75.8577,124.0000,38,40
F,S,Food,Canned Foods,Vegetables,8,Q3,1997,272.7300,107.3297,117.0000,39,40
F,S,Non-Consumable,Health and Hygiene,Cold Remedies,8,Q3,1997,31.2900,11.6156,13.0000,5,6
M,S,Drink,Beverages,Drinks,8,Q3,1997,91.0500,39.0563,42.0000,17,18
M,S,Food,Deli,Side Dishes,8,Q3,1997,69.3200,29.6471,42.0000,13,14
F,S,Non-Consumable,Health and Hygiene,Pain Relievers,8,Q3,1997,157.5000,64.5165,63.0000,21,21
F,S,Food,Snacks,Candy,8,Q3,1997,321.1200,124.8967,147.0000,44,49
F,M,Food,Starchy Foods,Starchy Foods,8,Q3,1997,267.5800,109.4437,122.0000,36,38
F,M,Food,Baked Goods,Bread,8,Q3,1997,242.7300,98.3614,117.0000,35,37
F,M,Drink,Beverages,Pure Juice Beverages,8,Q3,1997,180.9200,67.7271,86.0000,27,28
M,S,Food,Canned Foods,Canned Clams,8,Q3,1997,39.7000,15.7092,22.0000,7,7
M,S,Food,Eggs,Eggs,8,Q3,1997,198.0500,84.7858,94.0000,29,29
M,S,Non-Consumable,Health and Hygiene,Hygiene,8,Q3,1997,160.3900,66.9080,95.0000,27,29
F,S,Food,Deli,Side Dishes,8,Q3,1997,93.5300,36.7533,48.0000,16,16
M,S,Non-Consumable,Household,Paper Products,8,Q3,1997,244.9300,96.4878,124.0000,41,42
M,S,Food,Canned Products,Fruit,8,Q3,1997,71.3300,28.3203,36.0000,12,12
M,M,Non-Consumable,Household,Kitchen Products,8,Q3,1997,199.8900,79.6401,91.0000,26,29
F,S,Food,Canned Foods,Canned Soup,8,Q3,1997,332.2500,132.8349,168.0000,46,51
F,M,Non-Consumable,Household,Electrical,8,Q3,1997,337.4500,133.6969,144.0000,45,47
F,M,Food,Frozen Foods,Frozen Entrees,8,Q3,1997,172.4000,75.1511,67.0000,19,19
F,S,Food,Meat,Meat,8,Q3,1997,69.2500,27.9894,29.0000,9,9
F,S,Non-Consumable,Household,Plastic Products,8,Q3,1997,165.7200,64.6665,59.0000,15,18
F,S,Food,Frozen Foods,Frozen Desserts,8,Q3,1997,291.9300,118.0249,145.0000,45,47
M,S,Food,Canned Foods,Canned Sardines,8,Q3,1997,47.0500,19.8302,31.0000,10,10
F,M,Non-Consumable,Periodicals,Magazines,8,Q3,1997,163.6500,65.2705,72.0000,24,24
F,M,Non-Consumable,Health and Hygiene,Cold Remedies,8,Q3,1997,76.9500,30.8589,34.0000,11,11
F,S,Food,Canned Foods,Canned Oysters,8,Q3,1997,40.8300,15.4343,23.0000,8,8
F,S,Non-Consumable,Periodicals,Magazines,8,Q3,1997,209.4400,79.9173,121.0000,38,40
M,M,Non-Consumable,Health and Hygiene,Pain Relievers,8,Q3,1997,210.7700,84.5035,91.0000,28,28
M,M,Food,Produce,Specialty,8,Q3,1997,152.5100,62.5629,83.0000,25,27
M,M,Food,Canned Foods,Vegetables,8,Q3,1997,293.0600,109.4842,123.0000,36,39
M,M,Drink,Beverages,Drinks,8,Q3,1997,101.8300,40.7291,45.0000,15,15
M,M,Food,Breakfast Foods,Breakfast Foods,8,Q3,1997,123.0900,49.3930,61.0000,18,19
M,M,Non-Consumable,Health and Hygiene,Cold Remedies,8,Q3,1997,48.3100,19.8290,31.0000,10,10
M,M,Drink,Beverages,Pure Juice Beverages,8,Q3,1997,135.0700,55.7699,75.0000,25,25
F,M,Food,Canned Products,Fruit,8,Q3,1997,68.1100,27.2930,40.0000,13,13
F,M,Food,Seafood,Seafood,8,Q3,1997,47.4300,18.2979,21.0000,8,8
F,M,Food,Produce,Packaged Vegetables,8,Q3,1997,69.1400,27.1335,34.0000,11,11
F,M,Food,Frozen Foods,Pizza,8,Q3,1997,134.4300,51.8082,66.0000,21,22
M,S,Drink,Alcoholic Beverages,Beer and Wine,8,Q3,1997,296.5600,118.1561,136.0000,40,42
F,S,Food,Frozen Foods,Meat,8,Q3,1997,86.2700,31.0339,32.0000,10,10
M,M,Food,Deli,Side Dishes,8,Q3,1997,86.3600,32.7884,43.0000,12,12
M,S,Drink,Dairy,Dairy,8,Q3,1997,101.7800,40.5221,64.0000,19,20
M,S,Non-Consumable,Household,Bathroom Products,8,Q3,1997,5.9000,2.2604,10.0000,4,4
F,M,Food,Canned Foods,Canned Anchovies,8,Q3,1997,19.4400,9.0576,7.0000,2,2
F,M,Drink,Beverages,Hot Beverages,8,Q3,1997,155.0300,61.1831,68.0000,22,22
M,S,Food,Frozen Foods,Pizza,8,Q3,1997,103.4500,41.8761,46.0000,13,14
M,S,Food,Canned Foods,Vegetables,8,Q3,1997,253.6500,99.5314,120.0000,36,38
M,M,Non-Consumable,Checkout,Miscellaneous,8,Q3,1997,47.2800,18.6706,25.0000,8,8
F,S,Non-Consumable,Checkout,Hardware,8,Q3,1997,19.0700,7.8562,11.0000,4,4
F,S,Food,Frozen Foods,Frozen Entrees,8,Q3,1997,144.0600,58.0076,65.0000,20,20
F,S,Drink,Dairy,Dairy,8,Q3,1997,119.0800,45.5742,85.0000,28,29
F,M,Non-Consumable,Household,Kitchen Products,8,Q3,1997,86.7600,33.6922,45.0000,13,13
F,S,Drink,Beverages,Hot Beverages,8,Q3,1997,202.7800,81.8078,99.0000,30,31
M,M,Food,Canned Foods,Canned Tuna,8,Q3,1997,103.4200,40.5641,63.0000,20,20
M,S,Non-Consumable,Household,Plastic Products,8,Q3,1997,172.5300,69.6120,62.0000,23,23
M,M,Drink,Beverages,Hot Beverages,8,Q3,1997,142.2400,57.3020,70.0000,24,24
F,M,Food,Deli,Meat,8,Q3,1997,400.7500,154.7856,178.0000,56,57
F,M,Non-Consumable,Health and Hygiene,Decongestants,8,Q3,1997,64.1700,25.5751,34.0000,11,11
M,M,Food,Frozen Foods,Vegetables,8,Q3,1997,316.5000,124.9388,137.0000,38,43
F,M,Drink,Beverages,Carbonated Beverages,8,Q3,1997,127.4800,51.3313,74.0000,24,24
M,S,Non-Consumable,Carousel,Specialty,8,Q3,1997,21.7200,8.2524,13.0000,4,4
F,M,Food,Frozen Foods,Frozen Desserts,8,Q3,1997,298.8200,119.3400,131.0000,42,44
M,M,Food,Canned Foods,Canned Shrimp,8,Q3,1997,32.9600,13.5086,11.0000,4,4
F,M,Food,Breakfast Foods,Breakfast Foods,8,Q3,1997,131.7000,50.9464,61.0000,20,20
F,M,Food,Produce,Specialty,8,Q3,1997,171.7200,70.2850,76.0000,22,23
F,M,Drink,Alcoholic Beverages,Beer and Wine,8,Q3,1997,266.7000,103.3833,133.0000,43,44
F,M,Food,Eggs,Eggs,8,Q3,1997,196.7900,76.3464,79.0000,26,27
M,M,Non-Consumable,Household,Plastic Products,8,Q3,1997,119.4800,50.9054,49.0000,16,16
M,S,Food,Canned Foods,Canned Shrimp,8,Q3,1997,66.9600,28.8575,23.0000,7,7
M,S,Food,Frozen Foods,Meat,8,Q3,1997,82.1200,29.8981,32.0000,11,11
F,S,Non-Consumable,Checkout,Miscellaneous,8,Q3,1997,39.7700,15.2167,19.0000,5,5
M,M,Food,Canned Products,Fruit,8,Q3,1997,77.0000,31.4108,35.0000,11,11
M,M,Food,Canned Foods,Canned Sardines,8,Q3,1997,27.1900,10.9057,18.0000,6,6
F,S,Non-Consumable,Health and Hygiene,Cold Remedies,9,Q3,1997,71.2700,29.3866,36.0000,12,13
F,S,Food,Frozen Foods,Pizza,9,Q3,1997,129.2800,46.9885,64.0000,20,20
M,M,Food,Canned Foods,Vegetables,9,Q3,1997,194.6000,78.9539,92.0000,26,30
M,S,Food,Produce,Fruit,9,Q3,1997,532.8900,214.7190,252.0000,69,80
M,S,Non-Consumable,Household,Paper Products,9,Q3,1997,323.8400,124.0072,138.0000,40,43
M,M,Non-Consumable,Household,Electrical,9,Q3,1997,328.0700,129.1497,143.0000,45,49
F,M,Food,Produce,Specialty,9,Q3,1997,144.7100,56.1924,66.0000,20,20
F,M,Food,Canned Products,Fruit,9,Q3,1997,68.8000,24.6607,34.0000,10,12
F,S,Non-Consumable,Household,Plastic Products,9,Q3,1997,130.2500,53.7466,48.0000,15,18
F,S,Food,Canned Foods,Canned Soup,9,Q3,1997,302.0700,121.4997,148.0000,45,49
F,S,Non-Consumable,Household,Kitchen Products,9,Q3,1997,169.3800,66.7745,69.0000,21,22
F,S,Food,Deli,Side Dishes,9,Q3,1997,152.9200,61.8161,80.0000,23,25
F,M,Drink,Beverages,Hot Beverages,9,Q3,1997,185.8100,73.5670,82.0000,26,28
F,M,Food,Deli,Side Dishes,9,Q3,1997,106.7500,40.6175,58.0000,18,18
F,M,Non-Consumable,Health and Hygiene,Bathroom Products,9,Q3,1997,232.4800,97.3986,112.0000,36,37
M,S,Non-Consumable,Health and Hygiene,Cold Remedies,9,Q3,1997,22.6100,8.3471,15.0000,5,5
M,S,Food,Dairy,Dairy,9,Q3,1997,532.5400,216.3620,236.0000,74,78
M,S,Food,Frozen Foods,Frozen Desserts,9,Q3,1997,205.4200,83.3718,96.0000,34,36
M,S,Food,Breakfast Foods,Breakfast Foods,9,Q3,1997,93.8500,34.2852,48.0000,13,15
F,M,Food,Baking Goods,Baking Goods,9,Q3,1997,324.9700,125.7037,178.0000,54,61
F,M,Food,Frozen Foods,Breakfast Foods,9,Q3,1997,161.0000,64.8182,89.0000,26,27
F,M,Food,Starchy Foods,Starchy Foods,9,Q3,1997,274.5600,113.3182,126.0000,34,39
M,M,Food,Baking Goods,Baking Goods,9,Q3,1997,305.6100,118.7199,160.0000,47,50
M,M,Food,Frozen Foods,Pizza,9,Q3,1997,122.1800,44.9982,56.0000,17,17
M,M,Food,Canned Foods,Canned Oysters,9,Q3,1997,41.5200,17.3044,24.0000,8,8
F,M,Non-Consumable,Household,Electrical,9,Q3,1997,310.3200,121.4237,136.0000,39,47
F,M,Food,Canned Foods,Canned Sardines,9,Q3,1997,13.1700,5.1741,10.0000,3,3
F,M,Non-Consumable,Periodicals,Magazines,9,Q3,1997,138.3300,57.3728,61.0000,20,21
F,M,Food,Baked Goods,Bread,9,Q3,1997,321.1300,129.6747,163.0000,50,53
F,M,Food,Canned Foods,Canned Shrimp,9,Q3,1997,42.0200,16.2674,17.0000,6,6
F,S,Food,Eggs,Eggs,9,Q3,1997,159.8700,68.4634,85.0000,27,27
F,S,Drink,Dairy,Dairy,9,Q3,1997,187.2800,78.8777,93.0000,29,30
F,S,Food,Canned Foods,Canned Clams,9,Q3,1997,18.9200,7.9896,8.0000,3,3
F,S,Food,Canned Foods,Canned Tuna,9,Q3,1997,98.6300,39.3078,52.0000,16,16
F,S,Non-Consumable,Health and Hygiene,Decongestants,9,Q3,1997,62.1100,25.4157,32.0000,10,10
F,M,Food,Frozen Foods,Meat,9,Q3,1997,161.4500,63.8701,72.0000,21,22
M,S,Food,Frozen Foods,Vegetables,9,Q3,1997,239.7700,93.5298,119.0000,34,37
M,S,Drink,Beverages,Hot Beverages,9,Q3,1997,156.4000,63.0020,85.0000,24,25
M,S,Food,Produce,Specialty,9,Q3,1997,192.3800,76.6209,95.0000,28,32
M,M,Drink,Beverages,Hot Beverages,9,Q3,1997,128.7700,51.6342,59.0000,19,19
M,S,Drink,Dairy,Dairy,9,Q3,1997,168.9600,70.8777,83.0000,26,27
M,S,Non-Consumable,Household,Hardware,9,Q3,1997,88.8400,34.3628,36.0000,12,12
M,M,Food,Frozen Foods,Frozen Entrees,9,Q3,1997,94.3500,36.6441,39.0000,13,13
M,S,Food,Baking Goods,Jams and Jellies,9,Q3,1997,425.7400,168.8411,198.0000,56,64
M,S,Food,Frozen Foods,Meat,9,Q3,1997,140.1200,59.6838,57.0000,18,18
M,S,Non-Consumable,Health and Hygiene,Hygiene,9,Q3,1997,123.0100,49.6858,66.0000,19,20
M,S,Food,Deli,Meat,9,Q3,1997,337.4300,131.2106,153.0000,43,49
M,M,Drink,Beverages,Drinks,9,Q3,1997,109.6000,46.7726,47.0000,16,16
F,S,Food,Breakfast Foods,Breakfast Foods,9,Q3,1997,170.3300,66.5572,65.0000,21,22
F,S,Food,Dairy,Dairy,9,Q3,1997,506.2900,202.3091,210.0000,54,66
F,S,Food,Snacks,Candy,9,Q3,1997,327.9500,128.5547,159.0000,49,52
M,S,Non-Consumable,Household,Plastic Products,9,Q3,1997,82.5800,32.2952,31.0000,10,10
M,S,Food,Frozen Foods,Breakfast Foods,9,Q3,1997,209.8900,83.0816,114.0000,35,36
M,S,Drink,Beverages,Drinks,9,Q3,1997,72.9800,27.6642,41.0000,13,13
F,S,Non-Consumable,Health and Hygiene,Bathroom Products,9,Q3,1997,210.9700,85.9915,101.0000,30,34
F,S,Food,Canned Foods,Vegetables,9,Q3,1997,326.8100,130.6313,145.0000,42,47
F,M,Food,Baking Goods,Jams and Jellies,9,Q3,1997,388.5000,153.7693,213.0000,63,70
M,S,Food,Frozen Foods,Pizza,9,Q3,1997,148.6700,56.8875,69.0000,20,21
M,S,Food,Canned Foods,Canned Oysters,9,Q3,1997,21.1600,9.4210,11.0000,4,4
M,S,Food,Canned Foods,Canned Soup,9,Q3,1997,246.9800,95.9480,133.0000,40,43
M,S,Food,Deli,Side Dishes,9,Q3,1997,66.7500,28.0711,40.0000,14,15
F,S,Drink,Beverages,Pure Juice Beverages,9,Q3,1997,144.7600,56.0086,74.0000,23,24
F,S,Non-Consumable,Household,Cleaning Supplies,9,Q3,1997,125.3600,47.8847,62.0000,17,18
M,S,Non-Consumable,Health and Hygiene,Bathroom Products,9,Q3,1997,162.2100,62.1714,82.0000,25,26
F,S,Food,Frozen Foods,Vegetables,9,Q3,1997,246.1000,95.4480,112.0000,38,38
F,M,Non-Consumable,Carousel,Specialty,9,Q3,1997,39.9200,14.8840,19.0000,6,6
M,S,Non-Consumable,Health and Hygiene,Pain Relievers,9,Q3,1997,133.7500,49.7559,58.0000,20,20
M,S,Non-Consumable,Household,Cleaning Supplies,9,Q3,1997,145.3500,57.5446,73.0000,21,23
M,S,Drink,Beverages,Pure Juice Beverages,9,Q3,1997,137.7200,55.3403,71.0000,20,20
F,S,Non-Consumable,Periodicals,Magazines,9,Q3,1997,190.6600,78.4127,90.0000,30,30
F,M,Non-Consumable,Household,Kitchen Products,9,Q3,1997,211.3900,81.3296,91.0000,29,30
F,M,Drink,Beverages,Pure Juice Beverages,9,Q3,1997,90.2700,37.3738,49.0000,15,16
M,S,Food,Canned Foods,Canned Tuna,9,Q3,1997,57.6400,23.2126,38.0000,12,12
M,S,Food,Snacks,Candy,9,Q3,1997,218.1200,87.8578,107.0000,32,36
M,S,Non-Consumable,Household,Kitchen Products,9,Q3,1997,177.4800,73.1595,81.0000,27,27
M,M,Non-Consumable,Household,Cleaning Supplies,9,Q3,1997,168.4900,64.9262,76.0000,23,24
M,M,Food,Canned Foods,Canned Tuna,9,Q3,1997,88.0600,33.5920,51.0000,15,16
M,M,Food,Canned Foods,Canned Soup,9,Q3,1997,233.7300,93.5025,125.0000,39,41
M,M,Non-Consumable,Household,Plastic Products,9,Q3,1997,111.4900,42.9805,41.0000,14,14
M,M,Non-Consumable,Health and Hygiene,Pain Relievers,9,Q3,1997,98.6800,41.8568,43.0000,13,13
F,M,Food,Frozen Foods,Frozen Desserts,9,Q3,1997,255.7600,101.8475,126.0000,38,40
F,M,Drink,Dairy,Dairy,9,Q3,1997,124.9600,50.6556,88.0000,27,28
M,S,Drink,Beverages,Carbonated Beverages,9,Q3,1997,85.6000,34.4843,55.0000,20,20
F,S,Food,Canned Products,Fruit,9,Q3,1997,55.2500,23.0923,33.0000,11,11
F,M,Food,Canned Foods,Canned Clams,9,Q3,1997,49.0200,17.2848,24.0000,8,8
M,S,Non-Consumable,Health and Hygiene,Decongestants,9,Q3,1997,41.1300,16.0317,22.0000,7,8
M,M,Food,Meat,Meat,9,Q3,1997,113.4700,44.9014,51.0000,14,15
F,S,Non-Consumable,Health and Hygiene,Hygiene,9,Q3,1997,94.3000,36.4223,58.0000,21,22
F,M,Non-Consumable,Health and Hygiene,Hygiene,9,Q3,1997,120.5400,45.8507,69.0000,21,22
M,M,Food,Canned Foods,Canned Shrimp,9,Q3,1997,62.3400,26.3022,26.0000,9,9
M,M,Food,Frozen Foods,Vegetables,9,Q3,1997,226.8600,87.6629,116.0000,34,37
F,S,Food,Frozen Foods,Frozen Entrees,9,Q3,1997,191.5800,75.2710,80.0000,22,23
F,S,Food,Seafood,Seafood,9,Q3,1997,72.4700,30.3617,33.0000,10,10
M,M,Non-Consumable,Health and Hygiene,Decongestants,9,Q3,1997,76.5500,32.2719,44.0000,15,15
M,S,Food,Produce,Packaged Vegetables,9,Q3,1997,35.0800,13.8336,16.0000,5,5
F,M,Food,Frozen Foods,Pizza,9,Q3,1997,121.4500,48.7487,50.0000,16,16
F,M,Food,Canned Foods,Canned Tuna,9,Q3,1997,101.1900,41.4606,50.0000,13,14
F,M,Non-Consumable,Health and Hygiene,Pain Relievers,9,Q3,1997,188.9900,76.7488,67.0000,20,21
M,M,Drink,Beverages,Pure Juice Beverages,9,Q3,1997,202.1800,80.9531,90.0000,27,28
F,S,Food,Canned Foods,Canned Anchovies,9,Q3,1997,48.0900,20.9519,17.0000,6,6
M,M,Non-Consumable,Health and Hygiene,Hygiene,9,Q3,1997,136.3800,56.0602,76.0000,21,22
M,S,Food,Baked Goods,Bread,9,Q3,1997,290.9400,121.1771,132.0000,37,40
M,S,Food,Eggs,Eggs,9,Q3,1997,197.0300,77.1486,85.0000,25,26
F,M,Non-Consumable,Household,Bathroom Products,9,Q3,1997,25.5700,10.4045,17.0000,6,6
F,S,Non-Consumable,Household,Candles,9,Q3,1997,65.5000,27.9917,33.0000,10,10
M,S,Food,Frozen Foods,Frozen Entrees,9,Q3,1997,106.9700,43.7333,41.0000,15,15
M,S,Food,Starchy Foods,Starchy Foods,9,Q3,1997,153.0700,60.0292,73.0000,23,24
M,M,Drink,Beverages,Hot Beverages,10,Q4,1997,157.7600,60.9224,78.0000,22,24
M,M,Food,Baked Goods,Bread,10,Q4,1997,328.6500,131.3991,147.0000,45,48
M,M,Food,Produce,Fruit,10,Q4,1997,515.8500,214.0178,243.0000,69,77
M,S,Food,Eggs,Eggs,10,Q4,1997,172.2700,66.7906,74.0000,24,26
M,M,Food,Eggs,Eggs,10,Q4,1997,214.5500,90.3437,92.0000,29,31
M,M,Food,Meat,Meat,10,Q4,1997,79.5100,34.2387,40.0000,12,12
M,M,Food,Starchy Foods,Starchy Foods,10,Q4,1997,219.5400,93.2537,102.0000,30,31
M,M,Drink,Beverages,Drinks,10,Q4,1997,119.9100,46.7000,52.0000,14,16
F,S,Food,Produce,Packaged Vegetables,10,Q4,1997,11.0200,3.8570,6.0000,3,3
F,S,Food,Produce,Specialty,10,Q4,1997,163.6100,64.6688,79.0000,25,25
F,M,Food,Frozen Foods,Breakfast Foods,10,Q4,1997,198.5400,73.3454,100.0000,30,33
F,M,Food,Deli,Meat,10,Q4,1997,369.1500,148.7500,156.0000,47,51
F,S,Food,Frozen Foods,Breakfast Foods,10,Q4,1997,176.5900,68.5528,86.0000,24,26
F,S,Food,Snacks,Candy,10,Q4,1997,309.8100,117.3627,138.0000,41,46
F,S,Food,Frozen Foods,Meat,10,Q4,1997,94.9500,37.8658,44.0000,13,13
M,M,Food,Snacks,Candy,10,Q4,1997,288.1000,119.0092,139.0000,41,44
M,M,Food,Frozen Foods,Pizza,10,Q4,1997,98.4300,37.3481,51.0000,16,16
F,S,Non-Consumable,Periodicals,Magazines,10,Q4,1997,255.3200,100.4039,113.0000,31,35
F,S,Non-Consumable,Household,Plastic Products,10,Q4,1997,116.5400,43.2869,43.0000,14,14
F,S,Non-Consumable,Health and Hygiene,Hygiene,10,Q4,1997,131.1500,49.3357,78.0000,26,27
F,S,Drink,Alcoholic Beverages,Beer and Wine,10,Q4,1997,330.9300,135.2585,165.0000,47,49
M,S,Food,Canned Foods,Canned Clams,10,Q4,1997,38.1300,14.0687,21.0000,7,7
M,S,Non-Consumable,Health and Hygiene,Hygiene,10,Q4,1997,110.5600,43.5776,64.0000,21,21
M,S,Non-Consumable,Household,Plastic Products,10,Q4,1997,174.5700,66.3816,68.0000,23,23
M,M,Non-Consumable,Health and Hygiene,Bathroom Products,10,Q4,1997,227.3200,92.4162,117.0000,34,35
M,M,Non-Consumable,Household,Candles,10,Q4,1997,26.3800,10.3926,15.0000,5,5
F,S,Non-Consumable,Health and Hygiene,Bathroom Products,10,Q4,1997,285.7300,116.9434,127.0000,36,38
F,S,Food,Frozen Foods,Pizza,10,Q4,1997,151.1000,60.6570,85.0000,26,26
F,S,Non-Consumable,Household,Kitchen Products,10,Q4,1997,233.9900,93.5575,113.0000,36,37
F,S,Food,Canned Products,Fruit,10,Q4,1997,43.1800,18.4366,26.0000,9,9
F,M,Food,Produce,Vegetables,10,Q4,1997,851.3700,336.3648,409.0000,98,125
M,S,Food,Canned Foods,Canned Tuna,10,Q4,1997,84.9200,33.3275,39.0000,12,13
M,S,Food,Canned Products,Fruit,10,Q4,1997,54.9700,20.3662,28.0000,9,9
M,M,Non-Consumable,Checkout,Hardware,10,Q4,1997,38.7600,16.7742,13.0000,4,4
M,M,Food,Canned Products,Fruit,10,Q4,1997,60.9900,23.4042,31.0000,9,10
M,M,Non-Consumable,Household,Kitchen Products,10,Q4,1997,128.8100,53.1757,58.0000,20,21
F,M,Food,Deli,Side Dishes,10,Q4,1997,87.4300,35.4029,46.0000,13,14
F,S,Food,Deli,Side Dishes,10,Q4,1997,66.9800,26.6661,41.0000,14,14
F,S,Food,Seafood,Seafood,10,Q4,1997,95.2400,41.5808,39.0000,14,14
M,S,Non-Consumable,Health and Hygiene,Pain Relievers,10,Q4,1997,94.7100,38.2609,45.0000,15,15
M,M,Food,Baking Goods,Baking Goods,10,Q4,1997,350.7300,141.8810,198.0000,57,64
M,M,Food,Canned Foods,Canned Soup,10,Q4,1997,283.7800,109.4385,129.0000,44,44
F,M,Food,Meat,Meat,10,Q4,1997,64.7300,27.6767,28.0000,8,9
M,S,Drink,Beverages,Pure Juice Beverages,10,Q4,1997,120.8400,49.0543,59.0000,18,19
M,S,Drink,Beverages,Hot Beverages,10,Q4,1997,148.6900,59.8298,74.0000,24,24
F,M,Food,Baking Goods,Baking Goods,10,Q4,1997,223.4300,86.9036,127.0000,39,42
F,S,Non-Consumable,Health and Hygiene,Pain Relievers,10,Q4,1997,208.6800,88.8672,89.0000,26,28
F,M,Food,Frozen Foods,Meat,10,Q4,1997,76.9600,30.5438,37.0000,13,13
M,S,Food,Baked Goods,Bread,10,Q4,1997,274.6500,108.9549,156.0000,50,51
M,S,Non-Consumable,Household,Cleaning Supplies,10,Q4,1997,170.0900,71.8066,82.0000,23,25
M,S,Food,Snacks,Candy,10,Q4,1997,294.0100,114.0975,126.0000,39,42
M,S,Food,Canned Foods,Canned Shrimp,10,Q4,1997,42.5900,16.6455,16.0000,6,6
M,S,Drink,Alcoholic Beverages,Beer and Wine,10,Q4,1997,300.5800,115.4445,138.0000,42,46
M,S,Food,Frozen Foods,Meat,10,Q4,1997,160.0700,63.6304,66.0000,20,21
F,M,Drink,Beverages,Carbonated Beverages,10,Q4,1997,173.1600,68.5164,89.0000,26,29
F,M,Non-Consumable,Household,Cleaning Supplies,10,Q4,1997,131.8600,55.4243,73.0000,26,26
F,M,Non-Consumable,Health and Hygiene,Hygiene,10,Q4,1997,137.3000,53.3382,79.0000,24,24
